User_name,ID,Tweet_time,List_of_specified_retweets
DHSCgovuk,1388044198687870976,2021-04-30 08:15:00,DCMS
DHSCgovuk,1387457546299002881,2021-04-28 17:23:51,beisgovuk
DHSCgovuk,1387368497517236234,2021-04-28 11:30:00,MHRAgovuk
DHSCgovuk,1387039149681565701,2021-04-27 13:41:17,PHE_uk
DHSCgovuk,1387013658987810822,2021-04-27 12:00:00,UKGovScotland
DHSCgovuk,1386957035149750273,2021-04-27 08:15:00,mhclg
DHSCgovuk,1386726771299700737,2021-04-26 17:00:01,PHE_uk,DCMS
DHSCgovuk,1386643722444496899,2021-04-26 11:30:00,MattHancock,PHE_uk,mhclg,DCMS
DHSCgovuk,1386336316552622082,2021-04-25 15:08:29,nadhimzahawi
DHSCgovuk,1386273782914945024,2021-04-25 11:00:00,PHE_uk
DHSCgovuk,1385888746223063041,2021-04-24 09:30:00,MHRAgovuk,PHE_uk
DHSCgovuk,1385553203534630912,2021-04-23 11:16:40,PHE_uk
DHSCgovuk,1385496161310609409,2021-04-23 07:30:00,PHE_uk
DHSCgovuk,1385307418591117320,2021-04-22 19:00:01,beisgovuk
DHSCgovuk,1385284767122292736,2021-04-22 17:30:00,MHRAgovuk
DHSCgovuk,1385250672828891141,2021-04-22 15:14:31,nadhimzahawi
DHSCgovuk,1385145095943561216,2021-04-22 08:15:00,UKGovScotland
DHSCgovuk,1384922379869167624,2021-04-21 17:30:00,MHRAgovuk,DCMS
DHSCgovuk,1384889351713210373,2021-04-21 15:18:46,nadhimzahawi
DHSCgovuk,1384782708312666116,2021-04-21 08:15:00,PHE_uk
DHSCgovuk,1384527314927640576,2021-04-20 15:20:09,nadhimzahawi
DHSCgovuk,1384220259939323907,2021-04-19 19:00:02,PHE_uk
DHSCgovuk,1384107006022373376,2021-04-19 11:30:00,DCMS
DHSCgovuk,1383699320252375040,2021-04-18 08:30:00,MHRAgovuk
DHSCgovuk,1382246842407194626,2021-04-14 08:18:22,UKGovScotland,nadhimzahawi
DHSCgovuk,1381878040985239553,2021-04-13 07:52:53,UKGovScotland
DHSCgovuk,1380422729686339584,2021-04-09 07:30:00,mhclg,beisgovuk,PHE_uk,DCMS
DHSCgovuk,1380143398015799302,2021-04-08 13:00:02,nadhimzahawi
DHSCgovuk,1380045242859188226,2021-04-08 06:30:00,PHE_uk
DHSCgovuk,1379873233986551813,2021-04-07 19:06:30,DCMS
DHSCgovuk,1379750802135293958,2021-04-07 11:00:00,PHE_uk
DHSCgovuk,1379709278819389443,2021-04-07 08:15:00,NHSEngland,PHE_uk
DHSCgovuk,1379531859042869250,2021-04-06 20:30:00,UKGovScotland
DHSCgovuk,1379358222381805568,2021-04-06 09:00:02,MHRAgovuk,UKGovScotland
DHSCgovuk,1379346889859022851,2021-04-06 08:15:00,PHE_uk,UKGovScotland
DHSCgovuk,1379124172236988420,2021-04-05 17:30:00,MHRAgovuk,NHSEngland
DHSCgovuk,1379088622520053761,2021-04-05 15:08:44,nadhimzahawi
DHSCgovuk,1378726937183584258,2021-04-04 15:11:31,nadhimzahawi
DHSCgovuk,1378686289185099779,2021-04-04 12:30:00,MHRAgovuk
DHSCgovuk,1378365735068704774,2021-04-03 15:16:14,NHSEngland
DHSCgovuk,1378255952755912704,2021-04-03 08:00:00,DCMS
DHSCgovuk,1378037008778502150,2021-04-02 17:30:00,MHRAgovuk
DHSCgovuk,1377917471282262021,2021-04-02 09:35:00,MHRAgovuk
DHSCgovuk,1377312234402062339,2021-03-31 17:30:00,MHRAgovuk
DHSCgovuk,1377292735468732418,2021-03-31 16:12:31,beisgovuk
DHSCgovuk,1377183889660080134,2021-03-31 09:00:00,mhclg,DCMS,UKGovScotland,MHRAgovuk
DHSCgovuk,1377161238438887425,2021-03-31 07:30:00,PHE_uk,nadhimzahawi,DCMS
DHSCgovuk,1376995144449265670,2021-03-30 20:30:00,DCMS
DHSCgovuk,1376920135089451008,2021-03-30 15:31:56,nadhimzahawi
DHSCgovuk,1376919647564390403,2021-03-30 15:30:00,JimBethell,DCMS
DHSCgovuk,1376821500267798530,2021-03-30 09:00:00,nadhimzahawi,NHSEngland,MHRAgovuk
DHSCgovuk,1376639888548892682,2021-03-29 20:58:20,JimBethell,MattHancock
DHSCgovuk,1376632755618934786,2021-03-29 20:30:00,mhclg
DHSCgovuk,1376549716763279366,2021-03-29 15:00:02,transportgovuk
DHSCgovuk,1376432687473438726,2021-03-29 07:15:00,MHRAgovuk,nadhimzahawi,NHSEngland
DHSCgovuk,1375768309900054529,2021-03-27 11:15:00,MHRAgovuk
DHSCgovuk,1375417248513470466,2021-03-26 12:00:00,beisgovuk
DHSCgovuk,1375198304179527690,2021-03-25 21:30:00,DCMS
DHSCgovuk,1375137059132833796,2021-03-25 17:26:38,nadhimzahawi
DHSCgovuk,1375024661734416384,2021-03-25 10:00:00,PHE_uk
DHSCgovuk,1374773497709346817,2021-03-24 17:21:58,nadhimzahawi
DHSCgovuk,1374473528502804480,2021-03-23 21:30:00,MHRAgovuk,PHE_uk
DHSCgovuk,1374392713781542919,2021-03-23 16:08:52,nadhimzahawi
DHSCgovuk,1374345182414475272,2021-03-23 13:00:00,PHE_uk
DHSCgovuk,1374288559578902542,2021-03-23 09:15:00,PHE_uk
DHSCgovuk,1374013001888501762,2021-03-22 15:00:02,JimBethell,MHRAgovuk
DHSCgovuk,1373956370802806785,2021-03-22 11:15:00,UKGovScotland,educationgovuk,DCMS
DHSCgovuk,1373620410747600896,2021-03-21 13:00:01,PHE_uk
DHSCgovuk,1373612859209388032,2021-03-21 12:30:00,nadhimzahawi
DHSCgovuk,1373378820070387715,2021-03-20 21:00:01,MHRAgovuk
DHSCgovuk,1373341067517468673,2021-03-20 18:30:00,DCMS
DHSCgovuk,1373212726693101568,2021-03-20 10:00:01,MHRAgovuk
DHSCgovuk,1372990002846654470,2021-03-19 19:15:00,MHRAgovuk
DHSCgovuk,1372944847682813955,2021-03-19 16:15:34,nadhimzahawi
DHSCgovuk,1372839007843983364,2021-03-19 09:15:00,MHRAgovuk,UKGovScotland
DHSCgovuk,1372661589799763968,2021-03-18 21:30:00,MHRAgovuk,PHE_uk
DHSCgovuk,1372646489281937409,2021-03-18 20:30:00,PHE_uk,MHRAgovuk
DHSCgovuk,1372627614926479360,2021-03-18 19:15:00,MHRAgovuk
DHSCgovuk,1372586427201028097,2021-03-18 16:31:20,nadhimzahawi
DHSCgovuk,1372465297135919104,2021-03-18 08:30:00,MHRAgovuk
DHSCgovuk,1372249279847358468,2021-03-17 18:11:38,PHE_uk
DHSCgovuk,1372246358254620679,2021-03-17 18:00:01,PHE_uk,transportgovuk
DHSCgovuk,1372220056281710593,2021-03-17 16:15:30,DCMS
DHSCgovuk,1372125562127360002,2021-03-17 10:00:01,MHRAgovuk,UKGovScotland
DHSCgovuk,1371936813594648580,2021-03-16 21:30:00,PHE_uk
DHSCgovuk,1371891516017307648,2021-03-16 18:30:00,nadhimzahawi
DHSCgovuk,1371863579901759492,2021-03-16 16:39:00,nadhimzahawi
DHSCgovuk,1371763170898022401,2021-03-16 10:00:00,PHE_uk
DHSCgovuk,1371751844209385479,2021-03-16 09:15:00,beisgovuk,MHRAgovuk,NHSEngland,PHE_uk
DHSCgovuk,1371540451883368453,2021-03-15 19:15:00,MHRAgovuk,DCMS,UKGovWales
DHSCgovuk,1371438530451271687,2021-03-15 12:30:00,beisgovuk
DHSCgovuk,1371385681432301573,2021-03-15 09:00:00,NHSEngland
DHSCgovuk,1371166739673837572,2021-03-14 18:30:00,MHRAgovuk,nadhimzahawi
DHSCgovuk,1371076143017648130,2021-03-14 12:30:00,DCMS
DHSCgovuk,1370767057810259970,2021-03-13 16:01:48,nadhimzahawi
DHSCgovuk,1370668456056479748,2021-03-13 09:30:00,MHRAgovuk
DHSCgovuk,1370660912449925121,2021-03-13 09:00:01,beisgovuk,DCMS,transportgovuk
DHSCgovuk,1370457062879158274,2021-03-12 19:30:00,educationgovuk
DHSCgovuk,1370445737905983491,2021-03-12 18:45:00,MHRAgovuk,PHE_uk,MattHancock
DHSCgovuk,1370396666331869194,2021-03-12 15:30:00,educationgovuk,beisgovuk
DHSCgovuk,1370328721329070088,2021-03-12 11:00:01,nadhimzahawi
DHSCgovuk,1370064478331670530,2021-03-11 17:30:00,MHRAgovuk,PHE_uk
DHSCgovuk,1369939904881377280,2021-03-11 09:15:00,mhclg,NHSEngland
DHSCgovuk,1369728512173703171,2021-03-10 19:15:00,MHRAgovuk
DHSCgovuk,1369692994945875974,2021-03-10 16:53:52,educationgovuk,JimBethell
DHSCgovuk,1369577517435269122,2021-03-10 09:15:00,PHE_uk,DCMS
DHSCgovuk,1369400098199773184,2021-03-09 21:30:00,MHRAgovuk
DHSCgovuk,1369305726615748612,2021-03-09 15:15:00,MHRAgovuk,PHE_uk
DHSCgovuk,1369215129204654084,2021-03-09 09:15:00,mhclg,MHRAgovuk,DCMS
DHSCgovuk,1368959723064688641,2021-03-08 16:20:06,nadhimzahawi
DHSCgovuk,1368607378728484868,2021-03-07 17:00:01,PHE_uk,educationgovuk
DHSCgovuk,1368177038855577601,2021-03-06 12:30:00,MHRAgovuk
DHSCgovuk,1368131740418543617,2021-03-06 09:30:00,transportgovuk,beisgovuk
DHSCgovuk,1367814651367493633,2021-03-05 12:30:00,PHE_uk
DHSCgovuk,1367761812322578434,2021-03-05 09:00:02,MattHancock
DHSCgovuk,1367750478256168961,2021-03-05 08:15:00,mhclg,educationgovuk
DHSCgovuk,1367397094944886788,2021-03-04 08:50:47,PHE_uk
DHSCgovuk,1367391866430365697,2021-03-04 08:30:00,MHRAgovuk
DHSCgovuk,1367195935311282176,2021-03-03 19:31:26,nadhimzahawi
DHSCgovuk,1367040802229116932,2021-03-03 09:15:00,MHRAgovuk,PHE_uk
DHSCgovuk,1366783121354608642,2021-03-02 16:11:04,UKGovScotland,nadhimzahawi
DHSCgovuk,1366420320010334211,2021-03-01 16:09:25,MHRAgovuk,mhclg,nadhimzahawi
DHSCgovuk,1366385076112666624,2021-03-01 13:49:23,UKGovScotland,mhclg
DHSCgovuk,1366327357259218947,2021-03-01 10:00:01,DCMS
DHSCgovuk,1366316026384838656,2021-03-01 09:15:00,PHE_uk
DHSCgovuk,1366114912376872965,2021-02-28 19:55:50,PHE_uk
DHSCgovuk,1366056755504025600,2021-02-28 16:04:45,nadhimzahawi
DHSCgovuk,1366037941986983938,2021-02-28 14:49:59,DCMS,PHE_uk
DHSCgovuk,1365960561348009995,2021-02-28 09:42:30,mhclg,beisgovuk
DHSCgovuk,1365694802654879747,2021-02-27 16:06:28,nadhimzahawi
DHSCgovuk,1365598800228843520,2021-02-27 09:45:00,MHRAgovuk
DHSCgovuk,1365332134848835584,2021-02-26 16:05:22,UKGovScotland
DHSCgovuk,1365271640343511041,2021-02-26 12:04:59,MHRAgovuk
DHSCgovuk,1365217538494193664,2021-02-26 08:30:00,DCMS
DHSCgovuk,1364946484475625472,2021-02-25 14:32:56,beisgovuk
DHSCgovuk,1364938197264916483,2021-02-25 14:00:00,NHSEngland
DHSCgovuk,1364515415712391169,2021-02-24 10:00:01,mhclg,PHE_uk
DHSCgovuk,1364504086796591105,2021-02-24 09:15:00,PHE_uk
DHSCgovuk,1364492762888945666,2021-02-24 08:30:00,DCMS
DHSCgovuk,1364266271181799429,2021-02-23 17:30:00,MHRAgovuk
DHSCgovuk,1364247011642535943,2021-02-23 16:13:28,DCMS
DHSCgovuk,1364130376239640576,2021-02-23 08:30:00,DCMS
DHSCgovuk,1363964279997743108,2021-02-22 21:30:00,PHE_uk
DHSCgovuk,1363883538433650695,2021-02-22 16:09:09,nadhimzahawi
DHSCgovuk,1363882195534942218,2021-02-22 16:03:49,PHE_uk
DHSCgovuk,1363805740041785344,2021-02-22 11:00:01,PHE_uk
DHSCgovuk,1363779311279370241,2021-02-22 09:15:00,MHRAgovuk
DHSCgovuk,1363599375650287616,2021-02-21 21:20:00,DCMS
DHSCgovuk,1363519921024618502,2021-02-21 16:04:16,nadhimzahawi
DHSCgovuk,1363435797672652806,2021-02-21 10:30:00,UKGovScotland,DCMS
DHSCgovuk,1363050768652115971,2021-02-20 09:00:02,PHE_uk
DHSCgovuk,1362840471278653443,2021-02-19 19:04:23,UKGovScotland
DHSCgovuk,1362797037834674180,2021-02-19 16:11:48,nadhimzahawi
DHSCgovuk,1362688381092646917,2021-02-19 09:00:02,beisgovuk,PHE_uk,DCMS
DHSCgovuk,1362454333623689216,2021-02-18 17:30:00,DCMS
DHSCgovuk,1362401489424113667,2021-02-18 14:00:01,beisgovuk
DHSCgovuk,1362338855937073155,2021-02-18 09:51:08,PHE_uk,DCMS
DHSCgovuk,1362152341814738944,2021-02-17 21:30:00,DCMS
DHSCgovuk,1362071487419711491,2021-02-17 16:08:43,JimBethell
DHSCgovuk,1362039101793308676,2021-02-17 14:00:01,MHRAgovuk,PHE_uk
DHSCgovuk,1362016447829008389,2021-02-17 12:30:00,DCMS
DHSCgovuk,1361967371725008897,2021-02-17 09:15:00,UKGovScotland
DHSCgovuk,1361755979482865665,2021-02-16 19:15:00,MHRAgovuk,nadhimzahawi
DHSCgovuk,1361709602925068294,2021-02-16 16:10:43,nadhimzahawi
DHSCgovuk,1361616308568084481,2021-02-16 10:00:00,mhclg
DHSCgovuk,1361593659205029888,2021-02-16 08:30:00,mhclg,PHE_uk
DHSCgovuk,1361427565563555846,2021-02-15 21:30:00,JimBethell
DHSCgovuk,1361412466933002240,2021-02-15 20:30:00,DCMS
DHSCgovuk,1361253928638251008,2021-02-15 10:00:02,mhclg,transportgovuk
DHSCgovuk,1361062660477911041,2021-02-14 21:20:00,NIHRresearch
DHSCgovuk,1360983268343091201,2021-02-14 16:04:31,nadhimzahawi
DHSCgovuk,1360702790624940032,2021-02-13 21:30:00,MHRAgovuk
DHSCgovuk,1360687690006605828,2021-02-13 20:30:00,nadhimzahawi
DHSCgovuk,1360634846733885444,2021-02-13 17:00:01,DCMS
DHSCgovuk,1360623297600368644,2021-02-13 16:14:07,DCMS
DHSCgovuk,1360521596000034819,2021-02-13 09:30:00,beisgovuk
DHSCgovuk,1360260647527841796,2021-02-12 16:13:05,nadhimzahawi,UKGovScotland
DHSCgovuk,1360144108325646339,2021-02-12 08:30:00,NHSEngland
DHSCgovuk,1359903758851923969,2021-02-11 16:34:56,PHE_uk,NHSEngland
DHSCgovuk,1359815693902835714,2021-02-11 10:45:00,mhclg
DHSCgovuk,1359804376081121281,2021-02-11 10:00:01,NICEComms
DHSCgovuk,1359789277584871431,2021-02-11 09:00:02,MHRAgovuk,NHSEngland
DHSCgovuk,1359615626118131720,2021-02-10 21:30:00,nadhimzahawi
DHSCgovuk,1359535023830020096,2021-02-10 16:09:43,nadhimzahawi
DHSCgovuk,1359494830351650816,2021-02-10 13:30:00,beisgovuk
DHSCgovuk,1359430657378832384,2021-02-10 09:15:00,MHRAgovuk
DHSCgovuk,1359421298926043138,2021-02-10 08:37:49,beisgovuk
DHSCgovuk,1359410524098752513,2021-02-10 07:55:00,DCMS
DHSCgovuk,1359219264415227907,2021-02-09 19:15:00,DCMS
DHSCgovuk,1359202118599643141,2021-02-09 18:06:52,DCMS
DHSCgovuk,1359180552126029826,2021-02-09 16:41:10,transportgovuk
DHSCgovuk,1359172382351626246,2021-02-09 16:08:42,UKGovScotland,nadhimzahawi
DHSCgovuk,1359098468355211267,2021-02-09 11:15:00,nadhimzahawi,beisgovuk,PHE_uk
DHSCgovuk,1358845553312993281,2021-02-08 18:30:00,DCMS
DHSCgovuk,1358809454129651720,2021-02-08 16:06:33,nadhimzahawi
DHSCgovuk,1358766279902060545,2021-02-08 13:15:00,nadhimzahawi
DHSCgovuk,1358762505884094467,2021-02-08 13:00:00,mhclg
DHSCgovuk,1358690782090129409,2021-02-08 08:15:00,beisgovuk,UKGovScotland,PHE_uk
DHSCgovuk,1358483163492868096,2021-02-07 18:30:00,UKGovScotland
DHSCgovuk,1358468065768345600,2021-02-07 17:30:00,DCMS
DHSCgovuk,1358446466780573701,2021-02-07 16:04:11,nadhimzahawi
DHSCgovuk,1358415217114415114,2021-02-07 14:00:00,beisgovuk
DHSCgovuk,1358377467996610560,2021-02-07 11:30:00,PHE_uk
DHSCgovuk,1358362368410087424,2021-02-07 10:30:00,PHE_uk
DHSCgovuk,1358354819585462272,2021-02-07 10:00:00,MHRAgovuk
DHSCgovuk,1358348526443319297,2021-02-07 09:35:00,beisgovuk,PHE_uk,transportgovuk
DHSCgovuk,1358211372518166528,2021-02-07 00:30:00,DCMS
DHSCgovuk,1358084078210338817,2021-02-06 16:04:10,nadhimzahawi,DCMS
DHSCgovuk,1358067927887601666,2021-02-06 15:00:00,MHRAgovuk
DHSCgovuk,1357723545527320576,2021-02-05 16:11:33,UKGovScotland
DHSCgovuk,1357667794112815107,2021-02-05 12:30:01,MHRAgovuk
DHSCgovuk,1357441299088080900,2021-02-04 21:30:00,MHRAgovuk
DHSCgovuk,1357026064678195202,2021-02-03 18:00:00,beisgovuk,UKGovScotland
DHSCgovuk,1357003778956877832,2021-02-03 16:31:27,mhclg,MHRAgovuk,UKGovScotland
DHSCgovuk,1356943016032755717,2021-02-03 12:30:00,beisgovuk
DHSCgovuk,1356882616998375424,2021-02-03 08:30:00,MHRAgovuk
DHSCgovuk,1356705198324936704,2021-02-02 20:45:00,DCMS
DHSCgovuk,1356671226735919104,2021-02-02 18:30:00,PHE_uk
DHSCgovuk,1356666912722321409,2021-02-02 18:12:52,PHE_uk
DHSCgovuk,1356542885454360576,2021-02-02 10:00:01,PHE_uk,DCMS
DHSCgovuk,1356531554021830656,2021-02-02 09:15:00,DCMS
DHSCgovuk,1356342810266398720,2021-02-01 20:45:00,UKGovScotland
DHSCgovuk,1356337799012749316,2021-02-01 20:25:05,PHE_uk
DHSCgovuk,1356331491542839297,2021-02-01 20:00:01,DCMS
DHSCgovuk,1356262752965300230,2021-02-01 15:26:53,PHE_uk,NHSEngland,mhclg
DHSCgovuk,1355989230367830016,2021-01-31 21:20:00,DCMS
DHSCgovuk,1355878504362078208,2021-01-31 14:00:01,DCMS
DHSCgovuk,1355825652461527045,2021-01-31 10:30:00,PHE_uk
DHSCgovuk,1355614259770605568,2021-01-30 20:30:00,PHE_uk
DHSCgovuk,1355548088333717512,2021-01-30 16:07:03,nadhimzahawi
DHSCgovuk,1355463265174704130,2021-01-30 10:30:00,DCMS
DHSCgovuk,1355189828128808960,2021-01-29 16:23:27,MHRAgovuk
DHSCgovuk,1355131077237596160,2021-01-29 12:30:00,MattHancock
DHSCgovuk,1355070678806880256,2021-01-29 08:30:00,NHSEngland
DHSCgovuk,1354870609604444165,2021-01-28 19:15:00,DCMS
DHSCgovuk,1354826104649867272,2021-01-28 16:18:09,MHRAgovuk,nadhimzahawi
DHSCgovuk,1354817763336810505,2021-01-28 15:45:00,PHE_uk,DCMS
DHSCgovuk,1354793853870436353,2021-01-28 14:10:00,nadhimzahawi
DHSCgovuk,1354768687799037954,2021-01-28 12:30:00,MHRAgovuk
DHSCgovuk,1354508222254616576,2021-01-27 19:15:00,PHE_uk
DHSCgovuk,1354467658993963009,2021-01-27 16:33:49,MHRAgovuk,nadhimzahawi
DHSCgovuk,1354444051014103044,2021-01-27 15:00:00,mhclg,beisgovuk,PHE_uk
DHSCgovuk,1354406301791617027,2021-01-27 12:30:00,PHE_uk,beisgovuk,DCMS
DHSCgovuk,1354357226530631681,2021-01-27 09:15:00,beisgovuk
DHSCgovuk,1354345903188938753,2021-01-27 08:30:00,PHE_uk
DHSCgovuk,1354107533603049473,2021-01-26 16:42:48,DCMS
DHSCgovuk,1353994838929149953,2021-01-26 09:15:00,beisgovuk,PHE_uk
DHSCgovuk,1353790995612065793,2021-01-25 19:45:00,beisgovuk,DCMS
DHSCgovuk,1353738434549059586,2021-01-25 16:16:08,MHRAgovuk
DHSCgovuk,1353621128078532608,2021-01-25 08:30:00,PHE_uk
DHSCgovuk,1353458806848507906,2021-01-24 21:45:00,DCMS
DHSCgovuk,1353439932958781440,2021-01-24 20:30:00,MattHancock,nadhimzahawi
DHSCgovuk,1353341792771563520,2021-01-24 14:00:01,beisgovuk
DHSCgovuk,1353288938023235585,2021-01-24 10:30:00,nadhimzahawi,DCMS,MHRAgovuk
DHSCgovuk,1353273839778738176,2021-01-24 09:30:00,beisgovuk,nadhimzahawi,DCMS,10DowningStreet
DHSCgovuk,1353069996822425600,2021-01-23 20:00:00,JimBethell
DHSCgovuk,1352956750148861953,2021-01-23 12:30:00,NHSEngland
DHSCgovuk,1352684957743730688,2021-01-22 18:30:00,beisgovuk,PHE_uk
DHSCgovuk,1352594363537305603,2021-01-22 12:30:00,PHE_uk
DHSCgovuk,1352556617292627968,2021-01-22 10:00:01,beisgovuk,DCMS
DHSCgovuk,1352533963760398337,2021-01-22 08:30:00,MHRAgovuk
DHSCgovuk,1352526419067195393,2021-01-22 08:00:01,DCMS
DHSCgovuk,1352307472883712001,2021-01-21 17:30:00,PHE_uk
DHSCgovuk,1352290944884879361,2021-01-21 16:24:20,UKGovScotland
DHSCgovuk,1352269194310668288,2021-01-21 14:57:54,mhclg,beisgovuk,DCMS
DHSCgovuk,1352171577043894275,2021-01-21 08:30:00,beisgovuk,DCMS
DHSCgovuk,1352005481963909127,2021-01-20 21:30:00,MattHancock
DHSCgovuk,1351924857919983618,2021-01-20 16:09:38,PublicHealthW
DHSCgovuk,1351869586321276929,2021-01-20 12:30:00,MattHancock
DHSCgovuk,1351831837543460864,2021-01-20 10:00:00,MHRAgovuk
DHSCgovuk,1351820511504982016,2021-01-20 09:15:00,beisgovuk,DCMS
DHSCgovuk,1351809186913427458,2021-01-20 08:30:00,UKGovScotland,DCMS
DHSCgovuk,1351643094236622848,2021-01-19 21:30:00,UKGovScotland
DHSCgovuk,1351620450258874371,2021-01-19 20:00:01,DCMS
DHSCgovuk,1351584324999667715,2021-01-19 17:36:28,nadhimzahawi,UKGovScotland
DHSCgovuk,1351544810180653057,2021-01-19 14:59:27,MHRAgovuk
DHSCgovuk,1351529848146075651,2021-01-19 14:00:00,MHRAgovuk
DHSCgovuk,1351469450369777665,2021-01-19 10:00:00,beisgovuk,MHRAgovuk
DHSCgovuk,1351458123991691266,2021-01-19 09:15:00,PHE_uk
DHSCgovuk,1351446799404290049,2021-01-19 08:30:00,DCMS
DHSCgovuk,1351185074620936195,2021-01-18 15:10:00,nadhimzahawi,NHSEngland
DHSCgovuk,1351095735895244800,2021-01-18 09:15:00,DCMS
DHSCgovuk,1350836615053246464,2021-01-17 16:05:21,nadhimzahawi
DHSCgovuk,1350759777886990338,2021-01-17 11:00:01,MHRAgovuk
DHSCgovuk,1350752222590603271,2021-01-17 10:30:00,nadhimzahawi,DCMS,transportgovuk
DHSCgovuk,1350159567800434688,2021-01-15 19:15:00,MHRAgovuk
DHSCgovuk,1350113833541652480,2021-01-15 16:13:16,MHRAgovuk,nadhimzahawi,DCMS
DHSCgovuk,1350087845340459009,2021-01-15 14:30:00,DCMS
DHSCgovuk,1350057647714820101,2021-01-15 12:30:00,UKGovScotland,DCMS
DHSCgovuk,1349657508902629376,2021-01-14 10:00:00,educationgovuk,MHRAgovuk
DHSCgovuk,1349634861821288449,2021-01-14 08:30:00,MHRAgovuk
DHSCgovuk,1349434792194887681,2021-01-13 19:15:00,DCMS
DHSCgovuk,1349408368327356416,2021-01-13 17:30:00,beisgovuk,MHRAgovuk
DHSCgovuk,1349389124034244609,2021-01-13 16:13:32,UKGovScotland
DHSCgovuk,1349355600807923712,2021-01-13 14:00:19,DCMS,MHRAgovuk
DHSCgovuk,1349268697370685442,2021-01-13 08:15:00,PHE_uk,DCMS
DHSCgovuk,1349061079381454851,2021-01-12 18:30:00,PHE_uk
DHSCgovuk,1349053230446235652,2021-01-12 17:58:48,nadhimzahawi
DHSCgovuk,1349012774605742084,2021-01-12 15:18:03,10DowningStreet,PHE_uk,MHRAgovuk
DHSCgovuk,1348970482033258499,2021-01-12 12:30:00,DCMS
DHSCgovuk,1348921408730976257,2021-01-12 09:15:00,UKGovScotland,MattHancock,beisgovuk,MHRAgovuk
DHSCgovuk,1348747764629442568,2021-01-11 21:45:00,PHE_uk
DHSCgovuk,1348725115769417728,2021-01-11 20:15:00,nadhimzahawi,DCMS
DHSCgovuk,1348702466154622979,2021-01-11 18:45:00,PublicHealthW
DHSCgovuk,1348696313433620481,2021-01-11 18:20:33,MattHancock
DHSCgovuk,1348651995440230400,2021-01-11 15:24:27,beisgovuk,PHE_uk,UKGovScotland,DCMS
DHSCgovuk,1348608096873177090,2021-01-11 12:30:00,UKGovScotland
DHSCgovuk,1348574120536113163,2021-01-11 10:15:00,DCMS
DHSCgovuk,1348566871499534336,2021-01-11 09:46:11,nadhimzahawi,beisgovuk,PHE_uk,MHRAgovuk
DHSCgovuk,1348340078079217666,2021-01-10 18:45:00,UKGovScotland,DWP,DCMS
DHSCgovuk,1348228341921439745,2021-01-10 11:21:00,beisgovuk
DHSCgovuk,1348218778958532609,2021-01-10 10:43:00,mhclg,beisgovuk
DHSCgovuk,1348004114492518401,2021-01-09 20:30:00,MHRAgovuk
DHSCgovuk,1347951268317290506,2021-01-09 17:00:00,MattHancock
DHSCgovuk,1347921071886909441,2021-01-09 15:00:01,beisgovuk
DHSCgovuk,1347521343827431425,2021-01-08 12:31:38,PHE_uk
DHSCgovuk,1347460534409588736,2021-01-08 08:30:00,PHE_uk,DCMS
DHSCgovuk,1347279339629518850,2021-01-07 20:30:00,DCMS,PHE_uk
DHSCgovuk,1347259976767721474,2021-01-07 19:13:03,NHSEngland
DHSCgovuk,1347098145734332419,2021-01-07 08:30:00,beisgovuk,PHE_uk,MHRAgovuk,DCMS
DHSCgovuk,1346796154822959104,2021-01-06 12:30:00,mhclg,UKGovScotland,PHE_uk
DHSCgovuk,1346762181157605377,2021-01-06 10:15:00,UKGovScotland
DHSCgovuk,1346747081420107777,2021-01-06 09:15:00,NHSEngland
DHSCgovuk,1346491096008974337,2021-01-05 16:17:48,DCMS
DHSCgovuk,1346388469052891137,2021-01-05 09:30:00,transportgovuk
DHSCgovuk,1346373368749191168,2021-01-05 08:30:00,MHRAgovuk,UKGovScotland,DCMS
DHSCgovuk,1346173420602535938,2021-01-04 19:15:28,MHRAgovuk,beisgovuk
DHSCgovuk,1346094035656724481,2021-01-04 14:00:01,DCMS
DHSCgovuk,1345678792094871552,2021-01-03 10:30:00,MHRAgovuk
DHSCgovuk,1345346603293396994,2021-01-02 12:30:00,DCMS
DHSCgovuk,1344946468747149312,2021-01-01 10:00:00,UKGovScotland
DHSCgovuk,1344923817378910208,2021-01-01 08:30:00,MHRAgovuk
DHSCgovuk,1344683045685760002,2020-12-31 16:33:15,MHRAgovuk
DHSCgovuk,1344676249113927684,2020-12-31 16:06:15,NHSEngland
DHSCgovuk,1344568986327867392,2020-12-31 09:00:01,DCMS
DHSCgovuk,1344561430843035648,2020-12-31 08:30:00,MHRAgovuk
DHSCgovuk,1344552621512617985,2020-12-31 07:55:00,PHE_uk,DCMS
DHSCgovuk,1344372688756772865,2020-12-30 20:00:00,DCMS
DHSCgovuk,1344367908286320642,2020-12-30 19:41:01,nadhimzahawi,MHRAgovuk
DHSCgovuk,1344300091528642562,2020-12-30 15:11:32,mhclg,transportgovuk,10DowningStreet
DHSCgovuk,1344283510316654594,2020-12-30 14:05:39,MHRAgovuk
DHSCgovuk,1344247497263345664,2020-12-30 11:42:32,mhclg
DHSCgovuk,1343987650147938306,2020-12-29 18:30:00,PHE_uk
DHSCgovuk,1342024714483507206,2020-12-24 08:30:00,PHE_uk,MattHancock
DHSCgovuk,1341813322199539714,2020-12-23 18:30:00,UKGovScotland
DHSCgovuk,1341673651217854466,2020-12-23 09:15:00,UKGovScotland,MHRAgovuk
