id,created_at,favorite_count,retweet_count,text
1387361226326478850,2021-04-28 11:01:06,35,24,"🔴 Watch Prime Minister's Questions live. 

#BSL #PMQs

⬇️
 https://t.co/y3Y7RUebMy"
1387356747447296003,2021-04-28 10:43:19,19,7,"We’ll be live streaming PMQs from 12 midday with BSL.

You can also watch live on Parliament TV: https://t.co/jzDbTric2k

#PMQs"
1387354654514761730,2021-04-28 10:35:00,7,4,"The House is now sitting, starting with questions to @UKGovScotland ministers.

Watch today's proceedings: https://t.co/iVO3BqireO https://t.co/shJx0BzCXm"
1387345738028486658,2021-04-28 09:59:34,4,3,"Find out more about what's being debated in Westminster Hall today: https://t.co/aVu5ZRTspN

Follow the Chamber in real time: https://t.co/HEBiZuz0lv https://t.co/Et9iieFw0n"
1387345205385433093,2021-04-28 09:57:27,10,3,"Also confirmed: 

• Urgent question from @lisanandy - ""To ask the Secretary of State for Foreign, Commonwealth and Development Affairs if he will make a statement on the support the Government is providing to the Indian Government.""

[2/2]"
1387345017241538562,2021-04-28 09:56:42,13,3,"Find out what’s on in the House of Commons today in the #OrderPaper: https://t.co/9CbhVMhZnK

[1/2] https://t.co/PCjkFhs5Rn"
1387081331482501125,2021-04-27 16:28:54,9,2,"MPs are now debating a Statutory Instrument relating to trade in animals and plant health regulations.

Find out more about the SIs being debated today in the #OrderPaper:
https://t.co/OZBZA80bW8

And in the SI Tracker:
https://t.co/TfdoBNL92q

Watch now: https://t.co/QNorj0emqN https://t.co/02vxVRDVud"
1387073899201015818,2021-04-27 15:59:22,13,6,"MPs are now debating a Statutory Instrument relating to Warm Home Discount regulations.

Find out more about the SIs being debated today in the #OrderPaper: https://t.co/wCumjp5wof

And in the SI Tracker:
https://t.co/TfdoBNL92q

Watch now: https://t.co/j25B6d8hKF https://t.co/XEb1LsR4By"
1387060949966802950,2021-04-27 15:07:55,7,3,"Yesterday, MPs considered Lords amendments to the National Security and Investment Bill. The Bill will now return to the Lords for further considerations.

Track the Bill's progress: https://t.co/JSqkzqtDxJ

Find out more about the aims of the Bill: https://t.co/rLCsiXdwG6"
1387055621992714247,2021-04-27 14:46:45,12,5,"MPs are now considering the Lords message on the Overseas Operations (Service Personnel and Veterans) Bill.

Find out more about the Bill and track its progress: https://t.co/PlKCzPQ1bD

Watch now: https://t.co/4lfBDPUt2F https://t.co/o0bchKjo2Q"
1387049779276902406,2021-04-27 14:23:32,8,6,"Yesterday, MPs considered the Lords message to the Domestic Abuse Bill. The Bill will now return to the Lords for further considerations.

Track the Bill's progress: https://t.co/lISXghqPee

Find out more about the aims of the Bill: https://t.co/SvNVu2vPfL"
1387043511162204168,2021-04-27 13:58:37,7,5,"Yesterday, MPs considered Lords amendments to the Financial Services Bill. The Bill will now return to the Lords for further considerations.

Track the Bill's progress: https://t.co/ZXsV4eEW3r

Find out more about the aims of the Bill: https://t.co/GkMHEpa1qV"
1387035747547369480,2021-04-27 13:27:46,26,10,"MPs are now considering the Lords message on the Fire Safety Bill.

Find out more about the Bill and track its progress: https://t.co/827H0Rx6KF

Watch now: https://t.co/WmmsXEMi3n https://t.co/CblsUX0hzy"
1387025392746307584,2021-04-27 12:46:37,16,6,"Earlier today, @TulipSiddiq asked an urgent question.

Watch here: https://t.co/umbJUIbexM https://t.co/sAFNvWTVHl"
1387017466128347136,2021-04-27 12:15:08,9,5,"🔴 @scullyp is making a statement on Post Office Court of Appeal Judgment.

Watch live ⬇️ https://t.co/GmW74dz7vf"
1387003199245234176,2021-04-27 11:18:26,9,3,"We’ll be live streaming the statement from @scullyp on Post Office Court of Appeal Judgment.

The statement will follow an urgent question at approx 1.10pm. 

You can also watch live on Parliament TV: https://t.co/kbTnLxZp9e"
1386992081844031493,2021-04-27 10:34:16,17,8,"The House is now sitting, starting with questions to the Chancellor of the Exchequer, @RishiSunak.

Watch today's proceedings: https://t.co/kbTnLxZp9e https://t.co/IZyldaBVRN"
1386988785389477895,2021-04-27 10:21:10,6,4,Find out more about what's being debated in Westminster Hall today: https://t.co/sEY0NjtQaR https://t.co/NDiObJnjUA
1386988780960329730,2021-04-27 10:21:09,4,1,"Also confirmed:

• Statement from @scullyp on Post Office Court of Appeal Judgment

Follow the Chamber in real time: https://t.co/HEBiZuz0lv"
1386988778405961728,2021-04-27 10:21:08,14,6,"Find out what’s on in the House of Commons today in the #OrderPaper: 

Also confirmed: 

• Urgent question from @TulipSiddiq ""To ask the Secretary of State for Foreign, Commonwealth and Development Affairs if he will make a statement on Nazanin Zaghari-Ratcliffe"" https://t.co/ckkNI2KtJ8"
1386822067107123204,2021-04-26 23:18:41,19,12,"MPs are now debating a motion to revoke a Statutory Instrument relating to coronavirus international travel regulations.

Find out more in the #OrderPaper:
https://t.co/HOM8s99wZ0

And in the SI Tracker:
https://t.co/TfdoBNL92q

Watch now: https://t.co/RLueIYYGQ4 https://t.co/W9TKV0Btaw"
1386817327262576640,2021-04-26 22:59:51,17,13,"MPs are now debating a Statutory Instrument relating to money laundering and terrorist financing regulations.

Find out more about the SIs being debated today in the #OrderPaper:
https://t.co/HOM8s99wZ0

The SI Tracker:
https://t.co/TfdoBNL92q

Watch now: https://t.co/nLIxwUOddt https://t.co/dXHB1onUnc"
1386806625776934912,2021-04-26 22:17:19,11,6,"MPs are now considering Lords amendments to the National Security and Investment Bill.

Find out more about the Bill and track its progress: https://t.co/JSqkzqtDxJ

Watch now: https://t.co/Oym6osONxp https://t.co/RdKNcMQ7xb"
1386778441094209539,2021-04-26 20:25:20,16,8,"MPs are now considering the Lords message on the Domestic Abuse Bill.

Find out more about the Bill and track its progress: https://t.co/lISXgh9emG

Watch now: https://t.co/Hg9CjGB8rc https://t.co/LpcQHECV2W"
